county,census_tract,house_price_index,median_income,population,shop_type,num_shops
Norfolk,25021442102,280.07,109815,7069,starbucks,1
Norfolk,25021442103,277.23,125737,7230,dunkin_donuts,0
Norfolk,25021442103,277.23,125737,7230,starbucks,0
Norfolk,25021442201,236.39,124896,3968,dunkin_donuts,0
Norfolk,25021442201,236.39,124896,3968,starbucks,0
Norfolk,25021442202,278.59,80214,8355,dunkin_donuts,2
Norfolk,25021442202,278.59,80214,8355,starbucks,0
Norfolk,25021443101,321.39,86576,7732,dunkin_donuts,1
Norfolk,25021443101,321.39,86576,7732,starbucks,0
Norfolk,25021443102,331.13,88198,8832,dunkin_donuts,2
Norfolk,25021443102,331.13,88198,8832,starbucks,0
Norfolk,25021456101,259.45,106786,4222,dunkin_donuts,0
Norfolk,25021456101,259.45,106786,4222,starbucks,0
Norfolk,25021456102,252.51,63487,4959,dunkin_donuts,0
Norfolk,25021456102,252.51,63487,4959,starbucks,0
Norfolk,25021456200,211.01,84408,3309,dunkin_donuts,3
Norfolk,25021456200,211.01,84408,3309,starbucks,1
Norfolk,25021456301,122.57,41971,1703,dunkin_donuts,0
Norfolk,25021456301,122.57,41971,1703,starbucks,0
Norfolk,25021456302,208.89,51092,5165,dunkin_donuts,1
Norfolk,25021456302,208.89,51092,5165,starbucks,0
Norfolk,25021456401,209.25,84444,2801,dunkin_donuts,1
Norfolk,25021456401,209.25,84444,2801,starbucks,0
Norfolk,25021456402,273.96,102375,5674,dunkin_donuts,0
Norfolk,25021456402,273.96,102375,5674,starbucks,0
Norfolk,25021457100,216.81,78750,4421,dunkin_donuts,3
Norfolk,25021457100,216.81,78750,4421,starbucks,0
Norfolk,25021457200,618.57,125034,5739,dunkin_donuts,1
Norfolk,25021457200,618.57,125034,5739,starbucks,0
Plymouth,25023500101,264.16,84135,3899,dunkin_donuts,0
Plymouth,25023500101,264.16,84135,3899,starbucks,0
Plymouth,25023500103,272.82,70463,2271,dunkin_donuts,0
Plymouth,25023500103,272.82,70463,2271,starbucks,0
Plymouth,25023500104,269.47,73678,4154,dunkin_donuts,2
Plymouth,25023500104,269.47,73678,4154,starbucks,0
Plymouth,25023501101,431.16,88148,3287,dunkin_donuts,0
Plymouth,25023501101,431.16,88148,3287,starbucks,0
Plymouth,25023501102,410.05,102102,8401,dunkin_donuts,1
Plymouth,25023501102,410.05,102102,8401,starbucks,1
Plymouth,25023501201,352.29,124444,3688,dunkin_donuts,0
Plymouth,25023501201,352.29,124444,3688,starbucks,0
Plymouth,25023501202,537.64,93050,7174,dunkin_donuts,1
Plymouth,25023501202,537.64,93050,7174,starbucks,1
Plymouth,25023502101,223.84,67012,6126,dunkin_donuts,1
Plymouth,25023502101,223.84,67012,6126,starbucks,0
Plymouth,25023502102,225.99,67831,5635,dunkin_donuts,1
Plymouth,25023502102,225.99,67831,5635,starbucks,0
Plymouth,25023502200,239.67,64973,5855,dunkin_donuts,2
Plymouth,25023502200,239.67,64973,5855,starbucks,0
Plymouth,25023503101,310.29,110121,7374,dunkin_donuts,4
Plymouth,25023503101,310.29,110121,7374,starbucks,2
Plymouth,25023503102,287.56,90073,6746,dunkin_donuts,1
Plymouth,25023503102,287.56,90073,6746,starbucks,0
Plymouth,25023504101,311.12,101776,5524,dunkin_donuts,1
Plymouth,25023504101,311.12,101776,5524,starbucks,0
Plymouth,25023504102,291.94,121000,5127,dunkin_donuts,1
Plymouth,25023504102,291.94,121000,5127,starbucks,0
Plymouth,25023505101,358.83,104123,6453,dunkin_donuts,0
Plymouth,25023505101,358.83,104123,6453,starbucks,0
Plymouth,25023505102,321.74,121719,5040,dunkin_donuts,0
Plymouth,25023505102,321.74,121719,5040,starbucks,0
Plymouth,25023505200,337.8,89688,6747,dunkin_donuts,2
Plymouth,25023505200,337.8,89688,6747,starbucks,0
Plymouth,25023506101,294.33,107275,6771,dunkin_donuts,0
Plymouth,25023506101,294.33,107275,6771,starbucks,0
Plymouth,25023506102,249.86,82326,5991,dunkin_donuts,1
Plymouth,25023506102,249.86,82326,5991,starbucks,1
Plymouth,25023506202,273.67,94792,2529,dunkin_donuts,0
Plymouth,25023506202,273.67,94792,2529,starbucks,0
Plymouth,25023506203,297.77,77115,4941,dunkin_donuts,2
Plymouth,25023506203,297.77,77115,4941,starbucks,0
Plymouth,25023506204,321.11,68772,5198,dunkin_donuts,0
Plymouth,25023506204,321.11,68772,5198,starbucks,0
Plymouth,25023507101,386.51,110197,5331,dunkin_donuts,0
Plymouth,25023507101,386.51,110197,5331,starbucks,0
Plymouth,25023507103,352.9,134318,4430,dunkin_donuts,1
Plymouth,25023507103,352.9,134318,4430,starbucks,0
Plymouth,25023507104,377.99,120750,5447,dunkin_donuts,0
Plymouth,25023507104,377.99,120750,5447,starbucks,0
Plymouth,25023508101,292.47,96000,6753,dunkin_donuts,2
Plymouth,25023508101,292.47,96000,6753,starbucks,0
Plymouth,25023508102,286.89,80060,5122,dunkin_donuts,0
Plymouth,25023508102,286.89,80060,5122,starbucks,0
Plymouth,25023508200,270.54,92159,6131,dunkin_donuts,1
Plymouth,25023508200,270.54,92159,6131,starbucks,0
Plymouth,25023509101,236.55,97803,6594,dunkin_donuts,2
Plymouth,25023509101,236.55,97803,6594,starbucks,0
Plymouth,25023509102,274.64,80644,6252,dunkin_donuts,3
Plymouth,25023509102,274.64,80644,6252,starbucks,0
Plymouth,25023510100,340.17,72170,4504,dunkin_donuts,0
Plymouth,25023510100,340.17,72170,4504,starbucks,0
Plymouth,25023510200,226.79,61376,7025,dunkin_donuts,1
Plymouth,25023510200,226.79,61376,7025,starbucks,0
Plymouth,25023510300,104.81,38989,4011,dunkin_donuts,1
Plymouth,25023510300,104.81,38989,4011,starbucks,0
Plymouth,25023510400,81.89,32308,3412,dunkin_donuts,0
Plymouth,25023510400,81.89,32308,3412,starbucks,0
Plymouth,25023510501,181.92,57028,3090,dunkin_donuts,1
Plymouth,25023510501,181.92,57028,3090,starbucks,0
Plymouth,25023510502,189.97,37183,5366,dunkin_donuts,0
Plymouth,25023510502,189.97,37183,5366,starbucks,0
Plymouth,25023510503,207.39,45693,4154,dunkin_donuts,1
Plymouth,25023510503,207.39,45693,4154,starbucks,0
Plymouth,25023510600,197.18,81964,2902,dunkin_donuts,0
Plymouth,25023510600,197.18,81964,2902,starbucks,0
Plymouth,25023510700,235.3,58958,5467,dunkin_donuts,3
Plymouth,25023510700,235.3,58958,5467,starbucks,0
Plymouth,25023510800,168.15,31205,5958,dunkin_donuts,0
Plymouth,25023510800,168.15,31205,5958,starbucks,0
Plymouth,25023510900,238,-12490,2293,dunkin_donuts,2
Plymouth,25023510900,746,-12490,2293,starbucks,0
Plymouth,25023511000,225.15,50588,3274,dunkin_donuts,0
Plymouth,25023511000,225.15,50588,3274,starbucks,0
Plymouth,25023511100,247.52,69100,5421,dunkin_donuts,0
Plymouth,25023511100,247.52,69100,5421,starbucks,0
Plymouth,25023511200,166.65,39162,5310,dunkin_donuts,0
Plymouth,25023511200,166.65,39162,5310,starbucks,0
Plymouth,25023511301,200.47,51219,5768,dunkin_donuts,0
Plymouth,25023511301,200.47,51219,5768,starbucks,0
Plymouth,25023511302,203.73,69565,3690,dunkin_donuts,0
Plymouth,25023511302,203.73,69565,3690,starbucks,0
Plymouth,25023511400,,41776,4062,dunkin_donuts,1
Plymouth,25023511400,,41776,4062,starbucks,0
Plymouth,25023511500,121.07,43672,4305,dunkin_donuts,0
Plymouth,25023511500,121.07,43672,4305,starbucks,0
Plymouth,25023511600,235.22,36062,6705,dunkin_donuts,0
Plymouth,25023511600,235.22,36062,6705,starbucks,0
Plymouth,25023511701,223.16,74396,4475,dunkin_donuts,1
Plymouth,25023511701,223.16,74396,4475,starbucks,0
Plymouth,25023511702,190,68438,3075,dunkin_donuts,2
Plymouth,25023511702,190,68438,3075,starbucks,1
Plymouth,25023520100,259.71,86250,6541,dunkin_donuts,1
Plymouth,25023520100,259.71,86250,6541,starbucks,1
Plymouth,25023520201,221.84,63003,3764,dunkin_donuts,1
Plymouth,25023520201,221.84,63003,3764,starbucks,0
Plymouth,25023520202,227.04,91019,5776,dunkin_donuts,1
Plymouth,25023520202,227.04,91019,5776,starbucks,0
Plymouth,25023521101,270.33,84881,4378,dunkin_donuts,1
Plymouth,25023521101,270.33,84881,4378,starbucks,0
Plymouth,25023521102,236.67,74423,3390,dunkin_donuts,1
Plymouth,25023521102,236.67,74423,3390,starbucks,0
Plymouth,25023521201,213.65,57037,2954,dunkin_donuts,1
Plymouth,25023521201,213.65,57037,2954,starbucks,0
Plymouth,25023521202,239.77,84436,3921,dunkin_donuts,0
Plymouth,25023521202,239.77,84436,3921,starbucks,0
Plymouth,25023522101,288.68,93848,4740,dunkin_donuts,1
Plymouth,25023522101,288.68,93848,4740,starbucks,0
Plymouth,25023522102,237.92,93281,5576,dunkin_donuts,2
Plymouth,25023522102,237.92,93281,5576,starbucks,0
Plymouth,25023523100,202.54,76771,3200,dunkin_donuts,0
Plymouth,25023523100,202.54,76771,3200,starbucks,0
Plymouth,25023523201,221.94,98333,2989,dunkin_donuts,1
Plymouth,25023523201,221.94,98333,2989,starbucks,0
Plymouth,25023523202,262.46,90518,7807,dunkin_donuts,1
Plymouth,25023523202,262.46,90518,7807,starbucks,0
Plymouth,25023524101,225.48,102583,3017,dunkin_donuts,2
Plymouth,25023524101,225.48,102583,3017,starbucks,0
Plymouth,25023524102,222.49,71844,3964,dunkin_donuts,1
Plymouth,25023524102,222.49,71844,3964,starbucks,0
Plymouth,25023525101,216.76,75461,6595,dunkin_donuts,4
Plymouth,25023525101,216.76,75461,6595,starbucks,0
Plymouth,25023525104,237.64,103265,6169,dunkin_donuts,1
Plymouth,25023525104,237.64,103265,6169,starbucks,0
Plymouth,25023525203,209.38,70508,5565,dunkin_donuts,0
Plymouth,25023525203,209.38,70508,5565,starbucks,0
Plymouth,25023525204,214.98,120612,3651,dunkin_donuts,0
Plymouth,25023525204,214.98,120612,3651,starbucks,0
Plymouth,25023525300,413,,2227,dunkin_donuts,0
Plymouth,25023525300,500,,2227,starbucks,0
Plymouth,25023526100,285.54,69917,7629,dunkin_donuts,1
Plymouth,25023526100,285.54,69917,7629,starbucks,0
Plymouth,25023530100,225.06,54669,3815,dunkin_donuts,3
Plymouth,25023530100,225.06,54669,3815,starbucks,2
Plymouth,25023530200,232.48,49856,3747,dunkin_donuts,1
Plymouth,25023530200,232.48,49856,3747,starbucks,0
Plymouth,25023530300,257.45,51065,3933,dunkin_donuts,2
Plymouth,25023530300,257.45,51065,3933,starbucks,0
Plymouth,25023530400,376.77,90296,5695,dunkin_donuts,0
Plymouth,25023530400,376.77,90296,5695,starbucks,0
Plymouth,25023530500,238.36,53891,5529,dunkin_donuts,2
Plymouth,25023530500,238.36,53891,5529,starbucks,0
Plymouth,25023530600,279.82,80208,6521,dunkin_donuts,1
Plymouth,25023530600,279.82,80208,6521,starbucks,1
Plymouth,25023530700,244.95,89656,4522,dunkin_donuts,0
Plymouth,25023530700,244.95,89656,4522,starbucks,0
Plymouth,25023530801,219.85,86250,5464,dunkin_donuts,0
Plymouth,25023530801,219.85,86250,5464,starbucks,0
Plymouth,25023530802,259.53,85921,5313,dunkin_donuts,0
Plymouth,25023530802,259.53,85921,5313,starbucks,0
Plymouth,25023530901,237.34,91613,8290,dunkin_donuts,0
Plymouth,25023530901,237.34,91613,8290,starbucks,0
Plymouth,25023530902,225.86,101974,4585,dunkin_donuts,1
Plymouth,25023530902,225.86,101974,4585,starbucks,0
Plymouth,25023540101,218.93,65727,4024,dunkin_donuts,0
Plymouth,25023540101,218.93,65727,4024,starbucks,0
Plymouth,25023540102,228.38,94205,2700,dunkin_donuts,0
Plymouth,25023540102,228.38,94205,2700,starbucks,0
Plymouth,25023540103,211.13,109063,4209,dunkin_donuts,1
Plymouth,25023540103,211.13,109063,4209,starbucks,0
Plymouth,25023541100,241.36,94688,5348,dunkin_donuts,0
Plymouth,25023541100,241.36,94688,5348,starbucks,0
Plymouth,25023542101,281.18,100159,7529,dunkin_donuts,1
Plymouth,25023542101,281.18,100159,7529,starbucks,0
Plymouth,25023542102,230,76324,2433,dunkin_donuts,0
Plymouth,25023542102,230,76324,2433,starbucks,0
Plymouth,25023542200,226.07,76648,6147,dunkin_donuts,1
Plymouth,25023542200,226.07,76648,6147,starbucks,0
Plymouth,25023542300,218.28,60076,7432,dunkin_donuts,2
Plymouth,25023542300,218.28,60076,7432,starbucks,0
Plymouth,25023543100,219.72,94505,2840,dunkin_donuts,0
Plymouth,25023543100,219.72,94505,2840,starbucks,0
Plymouth,25023544100,274.61,90288,5623,dunkin_donuts,1
Plymouth,25023544100,274.61,90288,5623,starbucks,0
Plymouth,25023544200,249.15,64339,5918,dunkin_donuts,0
Plymouth,25023544200,249.15,64339,5918,starbucks,0
Plymouth,25023545100,233.41,71205,7222,dunkin_donuts,3
Plymouth,25023545100,233.41,71205,7222,starbucks,1
Plymouth,25023545200,322.19,59375,5694,dunkin_donuts,2
Plymouth,25023545200,322.19,59375,5694,starbucks,0
Plymouth,25023545300,178.46,55383,3848,dunkin_donuts,0
Plymouth,25023545300,178.46,55383,3848,starbucks,0
Plymouth,25023545400,259.63,60000,5483,dunkin_donuts,1
Plymouth,25023545400,259.63,60000,5483,starbucks,0
Plymouth,25023560100,245.64,78216,6138,dunkin_donuts,1
Plymouth,25023560100,245.64,78216,6138,starbucks,0
Plymouth,25023561100,243.59,76607,4935,dunkin_donuts,1
Plymouth,25023561100,243.59,76607,4935,starbucks,0
Plymouth,25023561200,,42981,2724,dunkin_donuts,2
Plymouth,25023561200,,42981,2724,starbucks,0
Suffolk,25025000100,,53015,3264,dunkin_donuts,1
Suffolk,25025000100,,53015,3264,starbucks,1
Suffolk,25025000201,345.09,65446,3073,dunkin_donuts,0
Suffolk,25025000201,345.09,65446,3073,starbucks,0
Suffolk,25025000202,310.2,52083,3482,dunkin_donuts,0
Suffolk,25025000202,310.2,52083,3482,starbucks,0
Suffolk,25025000301,335.33,78250,2437,dunkin_donuts,0
Suffolk,25025000301,335.33,78250,2437,starbucks,0
Suffolk,25025000302,293.07,70362,2673,dunkin_donuts,1
Suffolk,25025000302,293.07,70362,2673,starbucks,0
Suffolk,25025000401,237,-37819,5074,dunkin_donuts,0
Suffolk,25025000401,466,-37819,5074,starbucks,0
Suffolk,25025000402,276.28,54186,3081,dunkin_donuts,0
Suffolk,25025000402,276.28,54186,3081,starbucks,0
Suffolk,25025000502,727,-36667,5585,dunkin_donuts,1
Suffolk,25025000502,83,-36667,5585,starbucks,1
Suffolk,25025000503,641,-44167,1903,dunkin_donuts,0
Suffolk,25025000503,381,-44167,1903,starbucks,0
Suffolk,25025000504,921,-35962,4223,dunkin_donuts,0
Suffolk,25025000504,497,-35962,4223,starbucks,0
Suffolk,25025000601,149.35,53796,3179,dunkin_donuts,2
Suffolk,25025000601,149.35,53796,3179,starbucks,0
Suffolk,25025000602,98,-26165,3448,dunkin_donuts,0
Suffolk,25025000602,69,-26165,3448,starbucks,0
Suffolk,25025000701,226,-40565,3461,dunkin_donuts,0
Suffolk,25025000701,444,-40565,3461,starbucks,0
Suffolk,25025000703,291,-21219,2247,dunkin_donuts,0
Suffolk,25025000703,563,-21219,2247,starbucks,0
Suffolk,25025000704,829,-49417,4305,dunkin_donuts,0
Suffolk,25025000704,283,-49417,4305,starbucks,0
Suffolk,25025000802,155.86,31198,7232,dunkin_donuts,1
Suffolk,25025000802,155.86,31198,7232,starbucks,0
Suffolk,25025000803,31,-31683,6108,dunkin_donuts,0
Suffolk,25025000803,974,-31683,6108,starbucks,0
Suffolk,25025010103,202,-28690,3704,dunkin_donuts,0
Suffolk,25025010103,834,-28690,3704,starbucks,1
Suffolk,25025010104,440,-47204,4686,dunkin_donuts,0
Suffolk,25025010104,480,-47204,4686,starbucks,0
Suffolk,25025010203,349,-32228,4751,dunkin_donuts,0
Suffolk,25025010203,537,-32228,4751,starbucks,0
Suffolk,25025010204,710,-29821,3265,dunkin_donuts,0
Suffolk,25025010204,409,-29821,3265,starbucks,0
Suffolk,25025010300,689,-33359,5202,dunkin_donuts,1
Suffolk,25025010300,744,-33359,5202,starbucks,3
Suffolk,25025010403,183,-17009,2927,dunkin_donuts,0
Suffolk,25025010403,326,-17009,2927,starbucks,0
Suffolk,25025010404,181,-20172,5745,dunkin_donuts,0
Suffolk,25025010404,185,-20172,5745,starbucks,0
Suffolk,25025010405,649,-13488,5814,dunkin_donuts,1
Suffolk,25025010405,802,-13488,5814,starbucks,1
Suffolk,25025010408,167,-65000,1507,dunkin_donuts,0
Suffolk,25025010408,875,-65000,1507,starbucks,0
Suffolk,25025010500,828,-40771,3312,dunkin_donuts,0
Suffolk,25025010500,948,-40771,3312,starbucks,0
Suffolk,25025010600,23,-85726,2823,dunkin_donuts,0
Suffolk,25025010600,431,-85726,2823,starbucks,0
Suffolk,25025010701,278,-99307,2954,dunkin_donuts,0
Suffolk,25025010701,331,-99307,2954,starbucks,0
Suffolk,25025010702,783,-111923,2433,dunkin_donuts,0
Suffolk,25025010702,62,-111923,2433,starbucks,2
Suffolk,25025010801,711,-125417,3259,dunkin_donuts,0
Suffolk,25025010801,407,-125417,3259,starbucks,0
Suffolk,25025010802,224,-102773,2978,dunkin_donuts,0
Suffolk,25025010802,456,-102773,2978,starbucks,0
Suffolk,25025020101,680,-99456,4121,dunkin_donuts,0
Suffolk,25025020101,329,-99456,4121,starbucks,3
Suffolk,25025020200,408,-75197,3908,dunkin_donuts,0
Suffolk,25025020200,445,-75197,3908,starbucks,1
Suffolk,25025020301,604,-106630,2609,dunkin_donuts,0
Suffolk,25025020301,104,-106630,2609,starbucks,0
Suffolk,25025020302,642,-81680,1068,dunkin_donuts,1
Suffolk,25025020302,861,-81680,1068,starbucks,0
Suffolk,25025020303,865,-85119,3487,dunkin_donuts,1
Suffolk,25025020303,131,-85119,3487,starbucks,0
Suffolk,25025030100,383,-68350,2186,dunkin_donuts,0
Suffolk,25025030100,897,-68350,2186,starbucks,0
Suffolk,25025030200,735,-72554,1754,dunkin_donuts,0
Suffolk,25025030200,440,-72554,1754,starbucks,0
Suffolk,25025030300,482,-100278,5451,dunkin_donuts,7
Suffolk,25025030300,237,-100278,5451,starbucks,9
Suffolk,25025030400,749,-67367,2588,dunkin_donuts,0
Suffolk,25025030400,534,-67367,2588,starbucks,0
Suffolk,25025030500,455,-103250,2701,dunkin_donuts,0
Suffolk,25025030500,58,-103250,2701,starbucks,0
Suffolk,25025040100,,124622,2308,dunkin_donuts,0
Suffolk,25025040100,,124622,2308,starbucks,0
Suffolk,25025040200,911,-47527,1913,dunkin_donuts,0
Suffolk,25025040200,456,-47527,1913,starbucks,0
Suffolk,25025040300,378.76,116830,4181,dunkin_donuts,0
Suffolk,25025040300,378.76,116830,4181,starbucks,0
Suffolk,25025040401,160.13,57569,2512,dunkin_donuts,1
Suffolk,25025040401,160.13,57569,2512,starbucks,1
Suffolk,25025040600,362.97,136875,2870,dunkin_donuts,1
Suffolk,25025040600,362.97,136875,2870,starbucks,0
Suffolk,25025040801,221,-54159,4170,dunkin_donuts,1
Suffolk,25025040801,425,-54159,4170,starbucks,0
Suffolk,25025050101,632,-42763,5586,dunkin_donuts,0
Suffolk,25025050101,447,-42763,5586,starbucks,0
Suffolk,25025050200,708,-52448,5472,dunkin_donuts,1
Suffolk,25025050200,512,-52448,5472,starbucks,0
Suffolk,25025050300,695,-15054,2359,dunkin_donuts,0
Suffolk,25025050300,972,-15054,2359,starbucks,0
Suffolk,25025050400,351,-53065,2505,dunkin_donuts,1
Suffolk,25025050400,461,-53065,2505,starbucks,0
Suffolk,25025050500,496,-47869,2201,dunkin_donuts,0
Suffolk,25025050500,923,-47869,2201,starbucks,0
Suffolk,25025050600,502,-46429,2384,dunkin_donuts,0
Suffolk,25025050600,10,-46429,2384,starbucks,0
Suffolk,25025050700,1,-55125,4939,dunkin_donuts,0
Suffolk,25025050700,282,-55125,4939,starbucks,0
Suffolk,25025050901,690,-62570,4963,dunkin_donuts,0
Suffolk,25025050901,530,-62570,4963,starbucks,0
Suffolk,25025051000,,52170,4655,dunkin_donuts,0
Suffolk,25025051000,,52170,4655,starbucks,1
Suffolk,25025051101,293.75,47813,6386,dunkin_donuts,1
Suffolk,25025051101,293.75,47813,6386,starbucks,0
Suffolk,25025051200,360,-61016,2582,dunkin_donuts,0
Suffolk,25025051200,139,-61016,2582,starbucks,0
Suffolk,25025060101,168.97,94526,3696,dunkin_donuts,0
Suffolk,25025060101,168.97,94526,3696,starbucks,0
Suffolk,25025060200,957,-97305,2254,dunkin_donuts,0
Suffolk,25025060200,162,-97305,2254,starbucks,0
Suffolk,25025060301,,83015,3173,dunkin_donuts,0
Suffolk,25025060301,,83015,3173,starbucks,0
Suffolk,25025060400,411.82,95085,5173,dunkin_donuts,0
Suffolk,25025060400,411.82,95085,5173,starbucks,0
Suffolk,25025060501,172.94,99563,3806,dunkin_donuts,1
Suffolk,25025060501,172.94,99563,3806,starbucks,0
Suffolk,25025060600,78,-110109,2538,dunkin_donuts,3
Suffolk,25025060600,209,-110109,2538,starbucks,2
Suffolk,25025060700,829,-16964,2281,dunkin_donuts,0
Suffolk,25025060700,5,-16964,2281,starbucks,0
Suffolk,25025060800,175.75,90761,4532,dunkin_donuts,0
Suffolk,25025060800,175.75,90761,4532,starbucks,0
Suffolk,25025061000,320,-27292,3235,dunkin_donuts,0
Suffolk,25025061000,780,-27292,3235,starbucks,0
Suffolk,25025061101,405,-16710,2269,dunkin_donuts,0
Suffolk,25025061101,120,-16710,2269,starbucks,0
Suffolk,25025061200,143.88,82244,3457,dunkin_donuts,2
Suffolk,25025061200,143.88,82244,3457,starbucks,0
Suffolk,25025070101,416,-90268,5499,dunkin_donuts,9
Suffolk,25025070101,760,-90268,5499,starbucks,9
Suffolk,25025070200,652,-19532,5460,dunkin_donuts,3
Suffolk,25025070200,208,-19532,5460,starbucks,1
Suffolk,25025070300,861,-122540,4504,dunkin_donuts,0
Suffolk,25025070300,929,-122540,4504,starbucks,0
Suffolk,25025070402,544,-13693,1656,dunkin_donuts,0
Suffolk,25025070402,942,-13693,1656,starbucks,0
Suffolk,25025070500,629,-97500,5952,dunkin_donuts,0
Suffolk,25025070500,953,-97500,5952,starbucks,0
Suffolk,25025070600,67,-105391,2377,dunkin_donuts,0
Suffolk,25025070600,916,-105391,2377,starbucks,0
Suffolk,25025070700,196,-76765,2987,dunkin_donuts,0
Suffolk,25025070700,329,-76765,2987,starbucks,0
Suffolk,25025070800,906,-96155,3692,dunkin_donuts,0
Suffolk,25025070800,676,-96155,3692,starbucks,0
Suffolk,25025070900,506,-71000,3205,dunkin_donuts,1
Suffolk,25025070900,369,-71000,3205,starbucks,0
Suffolk,25025071101,580,-42551,4024,dunkin_donuts,2
Suffolk,25025071101,717,-42551,4024,starbucks,1
Suffolk,25025071201,449,-44239,3345,dunkin_donuts,0
Suffolk,25025071201,89,-44239,3345,starbucks,0
Suffolk,25025080100,320,-27318,2864,dunkin_donuts,1
Suffolk,25025080100,530,-27318,2864,starbucks,0
Suffolk,25025080300,415,-22332,2049,dunkin_donuts,0
Suffolk,25025080300,870,-22332,2049,starbucks,0
Suffolk,25025080401,777,-19034,2839,dunkin_donuts,0
Suffolk,25025080401,377,-19034,2839,starbucks,0
Suffolk,25025080500,309,-19311,3073,dunkin_donuts,0
Suffolk,25025080500,114,-19311,3073,starbucks,0
Suffolk,25025080601,830,-16832,4138,dunkin_donuts,2
Suffolk,25025080601,493,-16832,4138,starbucks,1
Suffolk,25025080801,306,-24903,3998,dunkin_donuts,2
Suffolk,25025080801,857,-24903,3998,starbucks,0
Suffolk,25025080900,879,-51583,3750,dunkin_donuts,1
Suffolk,25025080900,137,-51583,3750,starbucks,0
Suffolk,25025081001,662,-22170,4684,dunkin_donuts,1
Suffolk,25025081001,678,-22170,4684,starbucks,1
Suffolk,25025081100,208,-53497,4555,dunkin_donuts,0
Suffolk,25025081100,765,-53497,4555,starbucks,0
Suffolk,25025081200,,20741,3528,dunkin_donuts,1
Suffolk,25025081200,,20741,3528,starbucks,0
Suffolk,25025081300,679,-21634,5568,dunkin_donuts,1
Suffolk,25025081300,252,-21634,5568,starbucks,0
Suffolk,25025081400,161,-43688,2919,dunkin_donuts,0
Suffolk,25025081400,65,-43688,2919,starbucks,0
Suffolk,25025081500,988,-32524,2195,dunkin_donuts,0
Suffolk,25025081500,565,-32524,2195,starbucks,0
Suffolk,25025081700,641,-27787,3437,dunkin_donuts,0
Suffolk,25025081700,958,-27787,3437,starbucks,0
Suffolk,25025081800,973,-25852,3200,dunkin_donuts,0
Suffolk,25025081800,634,-25852,3200,starbucks,0
Suffolk,25025081900,645,-30985,3142,dunkin_donuts,0
Suffolk,25025081900,683,-30985,3142,starbucks,0
Suffolk,25025082000,418,-26276,2719,dunkin_donuts,0
Suffolk,25025082000,620,-26276,2719,starbucks,0
Suffolk,25025082100,730,-16599,5013,dunkin_donuts,0
Suffolk,25025082100,928,-16599,5013,starbucks,0
Suffolk,25025090100,731,-31778,5132,dunkin_donuts,0
Suffolk,25025090100,299,-31778,5132,starbucks,0
Suffolk,25025090200,569,-23067,2526,dunkin_donuts,1
Suffolk,25025090200,587,-23067,2526,starbucks,0
Suffolk,25025090300,140,-24271,3648,dunkin_donuts,0
Suffolk,25025090300,711,-24271,3648,starbucks,0
Suffolk,25025090400,863,-35125,3413,dunkin_donuts,0
Suffolk,25025090400,497,-35125,3413,starbucks,0
Suffolk,25025090600,534,-40250,2099,dunkin_donuts,0
Suffolk,25025090600,605,-40250,2099,starbucks,0
Suffolk,25025090700,418,-51667,4547,dunkin_donuts,3
Suffolk,25025090700,715,-51667,4547,starbucks,1
Suffolk,25025090901,594,-24726,3700,dunkin_donuts,0
Suffolk,25025090901,204,-24726,3700,starbucks,0
Suffolk,25025091001,299.79,66250,3134,dunkin_donuts,1
Suffolk,25025091001,299.79,66250,3134,starbucks,0
Suffolk,25025091100,193.14,61506,5300,dunkin_donuts,0
Suffolk,25025091100,193.14,61506,5300,starbucks,0
Suffolk,25025091200,696,-70798,3167,dunkin_donuts,0
Suffolk,25025091200,971,-70798,3167,starbucks,0
Suffolk,25025091300,920,-34922,2583,dunkin_donuts,0
Suffolk,25025091300,835,-34922,2583,starbucks,0
Suffolk,25025091400,312,-33242,2608,dunkin_donuts,0
Suffolk,25025091400,335,-33242,2608,starbucks,0
Suffolk,25025091500,509,-44536,4616,dunkin_donuts,0
Suffolk,25025091500,735,-44536,4616,starbucks,0
Suffolk,25025091600,338,-38342,3353,dunkin_donuts,0
Suffolk,25025091600,844,-38342,3353,starbucks,0
Suffolk,25025091700,529,-47571,3797,dunkin_donuts,0
Suffolk,25025091700,103,-47571,3797,starbucks,0
Suffolk,25025091800,13,-40000,3814,dunkin_donuts,0
Suffolk,25025091800,386,-40000,3814,starbucks,0
Suffolk,25025091900,885,-39464,3893,dunkin_donuts,0
Suffolk,25025091900,76,-39464,3893,starbucks,0
Suffolk,25025092000,416.66,44028,5502,dunkin_donuts,0
Suffolk,25025092000,416.66,44028,5502,starbucks,0
Suffolk,25025092101,300.91,50690,6734,dunkin_donuts,1
Suffolk,25025092101,300.91,50690,6734,starbucks,0
Suffolk,25025092200,379.94,66198,3153,dunkin_donuts,0
Suffolk,25025092200,379.94,66198,3153,starbucks,0
Suffolk,25025092300,675,-36917,3376,dunkin_donuts,0
Suffolk,25025092300,411,-36917,3376,starbucks,0
Suffolk,25025092400,947,-30360,5593,dunkin_donuts,0
Suffolk,25025092400,263,-30360,5593,starbucks,0
Suffolk,25025100100,830,-28671,6371,dunkin_donuts,0
Suffolk,25025100100,970,-28671,6371,starbucks,0
Suffolk,25025100200,232,-36762,2953,dunkin_donuts,0
